bars_held,entry_at,entry_price,exit_at,exit_price,higher_timeframe_agreement,higher_timeframe_bias,market_structure,r_multiple,realized_pnl,regime,side,stance,status,stop_loss,symbol,target,timeframe
7,2022-07-22T13:25:00,36653.1992,2022-07-22T14:00:00,36705.1016,aligned,bullish,HH_HL,0.883,64.8,trend_aligned,buy,long_bias,trailed,36579.8008,BANKNIFTY,36799.996000000014,5m
14,2022-07-22T14:35:00,36743.75,2022-07-25T09:30:00,36951.8516,aligned,bullish,HH_HL,1.275,157.25,trend_aligned,buy,long_bias,trailed,36620.3984,BANKNIFTY,36990.4532,5m
23,2022-07-25T11:30:00,36557.8516,2022-07-25T13:25:00,36607.3984,aligned,bullish,HH_HL,0.825,72.56,trend_aligned,buy,long_bias,trailed,36469.9492,BANKNIFTY,36733.6564,5m
7,2022-07-25T15:05:00,36751.6016,2022-07-26T09:25:00,36539.9492,aligned,bullish,HH_HL,-0.4,-84.66,trend_aligned,buy,long_bias,stopped,36539.9492,BANKNIFTY,37174.9064,5m
9,2022-07-29T09:45:00,37523.3516,2022-07-29T10:30:00,37273.6992,aligned,bullish,HH_HL,-0.4,-99.86,trend_aligned,buy,long_bias,stopped,37273.6992,BANKNIFTY,38022.6564,5m
4,2022-07-29T10:55:00,37342.25,2022-07-29T11:15:00,37437.5508,aligned,bullish,HH_HL,0.919,109.73,trend_aligned,buy,long_bias,trailed,37222.8984,BANKNIFTY,37580.9532,5m
13,2022-07-29T14:20:00,37404.0,2022-07-29T15:25:00,37493.25,aligned,bullish,HH_HL,1.159,74.04,trend_aligned,buy,long_bias,trailed,37340.1016,BANKNIFTY,37531.7968,5m
20,2022-08-01T09:35:00,37516.3516,2022-08-01T11:15:00,37708.8516,aligned,bullish,HH_HL,1.037,182.75,trend_aligned,buy,long_bias,trailed,37340.1016,BANKNIFTY,37868.8516,5m
1,2022-08-02T09:15:00,37785.5508,2022-08-02T09:20:00,37699.1484,aligned,bullish,HH_HL,-0.4,-34.56,trend_aligned,buy,long_bias,stopped,37699.1484,BANKNIFTY,37958.355599999995,5m
4,2022-08-02T09:45:00,37779.8516,2022-08-02T10:05:00,37685.1992,aligned,bullish,HH_HL,-0.4,-37.86,trend_aligned,buy,long_bias,stopped,37685.1992,BANKNIFTY,37969.1564,5m
4,2022-08-02T10:30:00,37742.5,2022-08-02T10:50:00,37807.1992,aligned,bullish,HH_HL,0.837,91.49,trend_aligned,buy,long_bias,trailed,37633.1484,BANKNIFTY,37961.2032,5m
5,2022-08-02T12:35:00,37852.8984,2022-08-02T13:00:00,37881.8008,aligned,bullish,HH_HL,0.722,68.26,trend_aligned,buy,long_bias,trailed,37758.3984,BANKNIFTY,38041.8984,5m
10,2022-08-02T13:25:00,37918.6484,2022-08-02T14:15:00,38018.3984,aligned,bullish,HH_HL,0.939,110.61,trend_aligned,buy,long_bias,trailed,37800.8008,BANKNIFTY,38154.3436,5m
2,2022-08-02T15:10:00,38065.5508,2022-08-02T15:20:00,37918.5508,aligned,bullish,HH_HL,-0.4,-58.8,trend_aligned,buy,long_bias,stopped,37918.5508,BANKNIFTY,38359.5508,5m
2,2022-08-03T09:30:00,37936.6484,2022-08-03T09:40:00,37860.0,aligned,bullish,HH_HL,-0.4,-30.66,trend_aligned,buy,long_bias,stopped,37860.0,BANKNIFTY,38089.945199999995,5m
3,2022-08-03T10:05:00,37917.8984,2022-08-03T10:20:00,37816.0508,aligned,bullish,HH_HL,-0.4,-40.74,trend_aligned,buy,long_bias,stopped,37816.0508,BANKNIFTY,38121.5936,5m
16,2022-08-03T11:40:00,37803.5,2022-08-03T13:00:00,37882.75,aligned,bullish,HH_HL,0.889,97.52,trend_aligned,buy,long_bias,trailed,37693.8008,BANKNIFTY,38022.898400000005,5m
27,2022-08-03T13:35:00,37816.0,2022-08-04T09:35:00,38086.1016,aligned,bullish,HH_HL,1.599,172.9,trend_aligned,buy,long_bias,trailed,37707.8984,BANKNIFTY,38032.2032,5m
14,2022-08-04T10:05:00,38070.8516,2022-08-04T11:15:00,37852.8008,aligned,bullish,HH_HL,-0.4,-87.22,trend_aligned,buy,long_bias,stopped,37852.8008,BANKNIFTY,38506.95320000001,5m
7,2022-08-05T13:10:00,37950.9492,2022-08-05T13:45:00,37996.8984,aligned,bullish,HH_HL,0.841,64.13,trend_aligned,buy,long_bias,trailed,37874.6992,BANKNIFTY,38103.4492,5m
3,2022-08-05T14:15:00,37915.75,2022-08-05T14:30:00,37841.8984,aligned,bullish,HH_HL,-0.4,-29.54,trend_aligned,buy,long_bias,stopped,37841.8984,BANKNIFTY,38063.4532,5m
7,2022-08-05T14:55:00,37916.5,2022-08-08T09:15:00,37825.1016,aligned,bullish,HH_HL,-0.4,-36.56,trend_aligned,buy,long_bias,stopped,37825.1016,BANKNIFTY,38099.2968,5m
9,2022-08-08T11:40:00,38041.5508,2022-08-08T12:25:00,38163.8984,aligned,bullish,HH_HL,1.014,119.86,trend_aligned,buy,long_bias,trailed,37923.3516,BANKNIFTY,38277.94919999999,5m
87,2022-08-10T09:30:00,38300.1484,2022-08-11T10:30:00,38831.3516,aligned,bullish,HH_HL,2.12,296.33,trend_aligned,buy,long_bias,trailed,38160.3984,BANKNIFTY,38579.6484,5m
23,2022-08-12T09:45:00,38817.1016,2022-08-12T11:40:00,38964.6992,aligned,bullish,HH_HL,1.365,105.33,trend_aligned,buy,long_bias,trailed,38739.9492,BANKNIFTY,38971.4064,5m
11,2022-08-18T09:20:00,39369.5508,2022-08-18T10:15:00,39593.3984,aligned,bullish,HH_HL,1.814,133.79,trend_aligned,buy,long_bias,trailed,39295.8008,BANKNIFTY,39517.0508,5m
8,2022-08-18T11:10:00,39522.8984,2022-08-18T11:50:00,39392.5508,aligned,bullish,HH_HL,-0.4,-52.14,trend_aligned,buy,long_bias,stopped,39392.5508,BANKNIFTY,39783.5936,5m
6,2022-08-18T12:15:00,39370.4492,2022-08-18T12:45:00,39409.4492,aligned,bullish,HH_HL,0.848,53.37,trend_aligned,buy,long_bias,trailed,39307.5,BANKNIFTY,39496.34760000001,5m
19,2022-08-19T09:20:00,39579.9492,2022-08-19T10:55:00,39411.8008,aligned,bullish,HH_HL,-0.4,-67.26,trend_aligned,buy,long_bias,stopped,39411.8008,BANKNIFTY,39916.246000000014,5m
13,2022-08-25T11:20:00,39239.3516,2022-08-25T12:25:00,39402.25,aligned,bullish,HH_HL,1.78,98.28,trend_aligned,buy,long_bias,trailed,39184.1484,BANKNIFTY,39349.75800000001,5m
2,2022-08-25T14:40:00,39277.6016,2022-08-25T14:50:00,39128.1016,aligned,bullish,HH_HL,-0.4,-59.8,trend_aligned,buy,long_bias,stopped,39128.1016,BANKNIFTY,39576.6016,5m
58,2022-08-26T10:40:00,39125.3984,2022-08-29T09:15:00,38807.25,aligned,bullish,HH_HL,-0.4,-127.26,trend_aligned,buy,long_bias,stopped,38807.25,BANKNIFTY,39761.695199999995,5m
149,2022-09-01T09:30:00,39254.3516,2022-09-05T09:25:00,39627.8984,aligned,bullish,HH_HL,0.931,420.05,trend_aligned,buy,long_bias,trailed,38803.3008,BANKNIFTY,40156.45320000001,5m
58,2022-09-05T10:55:00,39735.75,2022-09-06T09:30:00,39893.3008,aligned,bullish,HH_HL,1.051,146.87,trend_aligned,buy,long_bias,trailed,39596.0,BANKNIFTY,40015.25,5m
3,2022-09-06T09:55:00,39850.4492,2022-09-06T10:10:00,39754.4492,aligned,bullish,HH_HL,-0.4,-38.4,trend_aligned,buy,long_bias,stopped,39754.4492,BANKNIFTY,40042.4492,5m
24,2022-09-06T10:45:00,39700.3984,2022-09-06T12:45:00,39954.0,aligned,bullish,HH_HL,1.362,181.33,trend_aligned,buy,long_bias,trailed,39567.25,BANKNIFTY,39966.695199999995,5m
8,2022-09-06T13:10:00,39878.6016,2022-09-06T13:50:00,39763.4492,aligned,bullish,HH_HL,-0.4,-46.06,trend_aligned,buy,long_bias,stopped,39763.4492,BANKNIFTY,40108.9064,5m
3,2022-09-06T14:20:00,39811.5508,2022-09-06T14:35:00,39758.1992,aligned,bullish,HH_HL,-0.4,-21.34,trend_aligned,buy,long_bias,stopped,39758.1992,BANKNIFTY,39918.253999999986,5m
5,2022-09-06T15:05:00,39706.3516,2022-09-07T09:15:00,39617.3984,aligned,bullish,HH_HL,-0.4,-35.58,trend_aligned,buy,long_bias,stopped,39617.3984,BANKNIFTY,39884.25800000001,5m
24,2022-09-08T12:55:00,39993.0508,2022-09-08T14:55:00,40219.8984,aligned,bullish,HH_HL,1.524,149.63,trend_aligned,buy,long_bias,trailed,39894.8984,BANKNIFTY,40189.355599999995,5m
17,2022-09-09T11:00:00,40595.6484,2022-09-09T12:25:00,40453.8008,aligned,bullish,HH_HL,-0.4,-56.74,trend_aligned,buy,long_bias,stopped,40453.8008,BANKNIFTY,40879.3436,5m
6,2022-09-09T13:25:00,40354.75,2022-09-09T13:55:00,40398.0508,aligned,bullish,HH_HL,0.835,61.57,trend_aligned,buy,long_bias,trailed,40281.0,BANKNIFTY,40502.25,5m
15,2022-09-09T14:20:00,40422.1484,2022-09-12T09:20:00,40515.3516,aligned,bullish,HH_HL,0.864,121.97,trend_aligned,buy,long_bias,trailed,40281.0,BANKNIFTY,40704.445199999995,5m
19,2022-09-12T11:10:00,40559.5508,2022-09-12T12:45:00,40653.5508,aligned,bullish,HH_HL,0.92,108.04,trend_aligned,buy,long_bias,trailed,40442.1484,BANKNIFTY,40794.355599999995,5m
10,2022-09-14T13:45:00,41350.6992,2022-09-14T14:35:00,41547.8984,aligned,bullish,HH_HL,1.072,179.17,trend_aligned,buy,long_bias,trailed,41183.5508,BANKNIFTY,41684.996000000014,5m
10,2022-09-14T15:00:00,41479.5,2022-09-15T09:35:00,41730.3516,aligned,bullish,HH_HL,1.1,220.67,trend_aligned,buy,long_bias,trailed,41278.9492,BANKNIFTY,41880.601599999995,5m
8,2022-09-15T10:00:00,41460.8008,2022-09-15T10:40:00,41301.1484,aligned,bullish,HH_HL,-0.4,-63.86,trend_aligned,buy,long_bias,stopped,41301.1484,BANKNIFTY,41780.105599999995,5m
25,2022-09-15T11:20:00,41306.0,2022-09-15T13:25:00,41366.1484,aligned,bullish,HH_HL,0.761,113.67,trend_aligned,buy,long_bias,trailed,41156.6484,BANKNIFTY,41604.7032,5m
11,2022-09-15T13:50:00,41325.75,2022-09-15T14:45:00,41415.6484,aligned,bullish,HH_HL,0.908,105.98,trend_aligned,buy,long_bias,trailed,41209.0508,BANKNIFTY,41559.148400000005,5m
19,2022-09-20T13:30:00,41588.1484,2022-09-20T15:05:00,41468.8984,aligned,bullish,HH_HL,-0.4,-47.7,trend_aligned,buy,long_bias,stopped,41468.8984,BANKNIFTY,41826.6484,5m
5,2022-09-21T09:20:00,41360.6484,2022-09-21T09:45:00,41271.4492,aligned,bullish,HH_HL,-0.4,-35.68,trend_aligned,buy,long_bias,stopped,41271.4492,BANKNIFTY,41539.04679999999,5m
18,2022-09-21T10:20:00,41301.6992,2022-09-21T11:50:00,41164.0508,aligned,bullish,HH_HL,-0.4,-55.06,trend_aligned,buy,long_bias,stopped,41164.0508,BANKNIFTY,41576.996000000014,5m
8,2022-09-28T14:20:00,38140.8008,2022-09-28T15:00:00,37889.1992,aligned,bearish,LH_LL,1.277,189.8,trend_aligned,sell,short_bias,trailed,38289.3984,BANKNIFTY,37843.605599999995,5m
3,2022-09-29T09:50:00,38135.5,2022-09-29T10:05:00,38039.5508,aligned,bearish,LH_LL,0.86,126.94,trend_aligned,sell,short_bias,trailed,38283.1016,BANKNIFTY,37840.2968,5m
19,2022-09-29T10:30:00,37991.75,2022-09-29T12:05:00,37770.6484,aligned,bearish,LH_LL,0.904,263.25,trend_aligned,sell,short_bias,trailed,38283.1016,BANKNIFTY,37409.0468,5m
5,2022-09-29T14:10:00,37641.8984,2022-09-29T14:35:00,37733.6016,aligned,bearish,LH_LL,-0.4,-36.68,trend_aligned,sell,short_bias,stopped,37733.6016,BANKNIFTY,37458.49199999999,5m
7,2022-09-29T15:10:00,37711.8008,2022-09-30T09:30:00,37551.75,aligned,bearish,LH_LL,1.079,144.24,trend_aligned,sell,short_bias,trailed,37845.5,BANKNIFTY,37444.40239999999,5m
3,2022-09-30T09:55:00,37694.25,2022-09-30T10:10:00,37694.25,aligned,bearish,LH_LL,0.6,90.75,trend_aligned,sell,short_bias,trailed,37845.5,BANKNIFTY,37391.75,5m
21,2022-10-10T10:30:00,38813.0,2022-10-10T12:15:00,39213.75,aligned,bearish,LH_LL,-0.4,-160.3,trend_aligned,sell,short_bias,stopped,39213.75,BANKNIFTY,38011.5,5m
10,2022-10-14T10:50:00,39286.0508,2022-10-14T11:40:00,39376.75,aligned,bullish,HH_HL,1.021,87.94,trend_aligned,buy,long_bias,trailed,39199.9492,BANKNIFTY,39458.253999999986,5m
14,2022-10-14T12:45:00,39411.5,2022-10-14T13:55:00,39476.3516,aligned,bullish,HH_HL,0.836,91.76,trend_aligned,buy,long_bias,trailed,39301.8008,BANKNIFTY,39630.898400000005,5m
2,2022-10-17T09:15:00,39325.6484,2022-10-17T09:25:00,39325.6484,aligned,bullish,HH_HL,0.6,51.6,trend_aligned,buy,long_bias,trailed,39239.6484,BANKNIFTY,39497.6484,5m
22,2022-10-17T11:45:00,39693.4492,2022-10-17T13:35:00,39820.8984,aligned,bullish,HH_HL,1.011,125.41,trend_aligned,buy,long_bias,trailed,39569.3984,BANKNIFTY,39941.55080000001,5m
20,2022-10-17T14:05:00,39787.8984,2022-10-18T09:30:00,40212.25,aligned,bullish,HH_HL,2.063,239.34,trend_aligned,buy,long_bias,trailed,39671.8984,BANKNIFTY,40019.8984,5m
18,2022-10-18T10:55:00,40247.8008,2022-10-18T12:25:00,40322.6484,aligned,bullish,HH_HL,0.882,93.72,trend_aligned,buy,long_bias,trailed,40141.5,BANKNIFTY,40460.40239999999,5m
8,2022-10-18T14:30:00,40287.6484,2022-10-18T15:10:00,40327.0508,aligned,bullish,HH_HL,0.829,57.07,trend_aligned,buy,long_bias,trailed,40218.8008,BANKNIFTY,40425.3436,5m
10,2022-10-19T11:35:00,40449.6992,2022-10-19T12:25:00,40341.3516,aligned,bullish,HH_HL,-0.4,-43.34,trend_aligned,buy,long_bias,stopped,40341.3516,BANKNIFTY,40666.394400000005,5m
6,2022-10-19T13:10:00,40274.1484,2022-10-19T13:40:00,40347.0,aligned,bullish,HH_HL,0.975,75.79,trend_aligned,buy,long_bias,trailed,40196.3984,BANKNIFTY,40429.6484,5m
10,2022-10-19T14:40:00,40385.0508,2022-10-20T09:15:00,40196.3984,aligned,bullish,HH_HL,-0.4,-75.46,trend_aligned,buy,long_bias,stopped,40196.3984,BANKNIFTY,40762.355599999995,5m
5,2022-10-21T13:35:00,40883.8008,2022-10-21T14:00:00,40776.5,aligned,bullish,HH_HL,-0.4,-42.92,trend_aligned,buy,long_bias,stopped,40776.5,BANKNIFTY,41098.40239999999,5m
15,2022-10-21T15:00:00,40705.0,2022-10-24T19:00:00,41282.5508,aligned,bullish,HH_HL,3.054,287.51,trend_aligned,buy,long_bias,trailed,40610.8516,BANKNIFTY,40893.2968,5m
200,2022-10-25T09:45:00,41252.3516,2022-10-28T13:55:00,40848.5,aligned,bullish,HH_HL,-0.4,-161.54,trend_aligned,buy,long_bias,stopped,40848.5,BANKNIFTY,42060.054800000005,5m
59,2022-10-31T10:40:00,41188.0,2022-11-01T09:20:00,41451.1992,aligned,bullish,HH_HL,1.111,228.85,trend_aligned,buy,long_bias,trailed,40982.0508,BANKNIFTY,41599.898400000005,5m
2,2022-11-01T12:50:00,41392.25,2022-11-01T13:00:00,41320.8008,aligned,bullish,HH_HL,-0.4,-28.58,trend_aligned,buy,long_bias,stopped,41320.8008,BANKNIFTY,41535.148400000005,5m
13,2022-11-01T13:50:00,41372.3516,2022-11-01T14:55:00,41220.8008,aligned,bullish,HH_HL,-0.4,-60.62,trend_aligned,buy,long_bias,stopped,41220.8008,BANKNIFTY,41675.45320000001,5m
41,2022-11-02T09:20:00,41348.6992,2022-11-02T12:45:00,41196.8008,aligned,bullish,HH_HL,-0.4,-60.76,trend_aligned,buy,long_bias,stopped,41196.8008,BANKNIFTY,41652.496000000014,5m
51,2022-11-03T11:35:00,41358.3984,2022-11-04T09:35:00,41399.6016,aligned,bullish,HH_HL,0.734,90.34,trend_aligned,buy,long_bias,trailed,41235.3008,BANKNIFTY,41604.5936,5m
63,2022-11-07T10:40:00,41565.0,2022-11-09T09:40:00,41753.0508,aligned,bullish,HH_HL,0.842,261.88,trend_aligned,buy,long_bias,trailed,41253.8984,BANKNIFTY,42187.2032,5m
64,2022-11-09T10:10:00,41783.8008,2022-11-10T09:15:00,41532.6016,aligned,bullish,HH_HL,-0.4,-100.48,trend_aligned,buy,long_bias,stopped,41532.6016,BANKNIFTY,42286.19919999999,5m
210,2022-11-11T10:30:00,41969.5508,2022-11-16T09:15:00,42381.75,aligned,bullish,HH_HL,1.032,394.05,trend_aligned,buy,long_bias,trailed,41587.6016,BANKNIFTY,42733.44919999999,5m
17,2022-11-16T09:40:00,42330.5508,2022-11-16T11:05:00,42526.5508,aligned,bullish,HH_HL,1.189,158.26,trend_aligned,buy,long_bias,trailed,42197.4492,BANKNIFTY,42596.753999999986,5m
53,2022-11-17T09:15:00,42467.5508,2022-11-17T13:40:00,42528.0508,aligned,bullish,HH_HL,0.851,82.01,trend_aligned,buy,long_bias,trailed,42371.1992,BANKNIFTY,42660.253999999986,5m
8,2022-11-18T09:15:00,42484.6016,2022-11-18T09:55:00,42523.3008,aligned,bullish,HH_HL,0.771,69.81,trend_aligned,buy,long_bias,trailed,42394.0508,BANKNIFTY,42665.70320000001,5m
52,2022-11-25T09:55:00,43159.3984,2022-11-25T14:15:00,42902.1992,aligned,bullish,HH_HL,-0.4,-102.88,trend_aligned,buy,long_bias,stopped,42902.1992,BANKNIFTY,43673.79679999999,5m
12,2022-11-30T09:40:00,43144.1992,2022-11-30T10:40:00,43012.0508,aligned,bullish,HH_HL,-0.4,-52.86,trend_aligned,buy,long_bias,stopped,43012.0508,BANKNIFTY,43408.496000000014,5m
36,2022-12-01T10:30:00,43367.3516,2022-12-01T13:30:00,43178.0508,aligned,bullish,HH_HL,-0.4,-75.72,trend_aligned,buy,long_bias,stopped,43178.0508,BANKNIFTY,43745.95320000001,5m
7,2022-12-01T14:00:00,43215.5508,2022-12-01T14:35:00,43302.4492,aligned,bullish,HH_HL,0.91,102.08,trend_aligned,buy,long_bias,trailed,43103.3516,BANKNIFTY,43439.94919999999,5m
9,2022-12-05T09:15:00,43139.6992,2022-12-05T10:00:00,42990.3008,aligned,bullish,HH_HL,-0.4,-59.76,trend_aligned,buy,long_bias,stopped,42990.3008,BANKNIFTY,43438.496000000014,5m
26,2022-12-05T10:30:00,43109.5508,2022-12-05T12:40:00,43228.75,aligned,bullish,HH_HL,0.986,121.78,trend_aligned,buy,long_bias,trailed,42986.0508,BANKNIFTY,43356.5508,5m
25,2022-12-09T10:30:00,43724.8984,2022-12-09T12:35:00,43560.5508,aligned,bullish,HH_HL,-0.4,-65.74,trend_aligned,buy,long_bias,stopped,43560.5508,BANKNIFTY,44053.5936,5m
8,2022-12-09T13:00:00,43584.5,2022-12-09T13:40:00,43516.3008,aligned,bullish,HH_HL,-0.4,-27.28,trend_aligned,buy,long_bias,stopped,43516.3008,BANKNIFTY,43720.898400000005,5m
2,2022-12-09T14:05:00,43520.0508,2022-12-09T14:15:00,43460.8008,aligned,bullish,HH_HL,-0.4,-23.7,trend_aligned,buy,long_bias,stopped,43460.8008,BANKNIFTY,43638.5508,5m
8,2022-12-09T14:45:00,43484.6992,2022-12-09T15:25:00,43632.9492,aligned,bullish,HH_HL,1.098,130.79,trend_aligned,buy,long_bias,trailed,43365.5508,BANKNIFTY,43722.996000000014,5m
8,2022-12-12T09:35:00,43545.3984,2022-12-12T10:15:00,43663.8984,aligned,bullish,HH_HL,0.864,155.31,trend_aligned,buy,long_bias,trailed,43365.5508,BANKNIFTY,43905.0936,5m
21,2022-12-14T10:05:00,43993.6484,2022-12-14T11:50:00,44106.1484,aligned,bullish,HH_HL,0.956,120.84,trend_aligned,buy,long_bias,trailed,43867.25,BANKNIFTY,44246.445199999995,5m
63,2022-12-30T09:45:00,43189.5508,2022-12-30T15:00:00,42840.8984,aligned,bullish,HH_HL,-0.4,-139.46,trend_aligned,buy,long_bias,stopped,42840.8984,BANKNIFTY,43886.855599999995,5m
9,2023-01-03T12:40:00,43244.25,2023-01-03T13:25:00,43273.1992,aligned,bullish,HH_HL,0.804,45.63,trend_aligned,buy,long_bias,trailed,43187.5,BANKNIFTY,43357.75,5m
19,2023-01-05T13:55:00,42474.6992,2023-01-06T09:15:00,42671.4492,aligned,bearish,LH_LL,-0.4,-78.7,trend_aligned,sell,short_bias,stopped,42671.4492,BANKNIFTY,42081.1992,5m
29,2023-01-10T13:25:00,42000.5508,2023-01-11T09:35:00,41837.5,aligned,bearish,LH_LL,0.975,169.56,trend_aligned,sell,short_bias,trailed,42174.4492,BANKNIFTY,41652.753999999986,5m
2,2023-01-11T10:00:00,42118.25,2023-01-11T10:10:00,42231.3984,aligned,bearish,LH_LL,-0.4,-45.26,trend_aligned,sell,short_bias,stopped,42231.3984,BANKNIFTY,41891.9532,5m
11,2023-01-11T11:00:00,42023.1992,2023-01-11T11:55:00,42272.8984,aligned,bearish,LH_LL,-0.4,-99.88,trend_aligned,sell,short_bias,stopped,42272.8984,BANKNIFTY,41523.80080000001,5m
6,2023-01-11T14:25:00,42148.75,2023-01-11T14:55:00,42266.5508,aligned,bearish,LH_LL,-0.4,-47.12,trend_aligned,sell,short_bias,stopped,42266.5508,BANKNIFTY,41913.148400000005,5m
3,2023-01-11T15:25:00,42190.6484,2023-01-12T09:25:00,42172.0508,aligned,bearish,LH_LL,0.659,82.74,trend_aligned,sell,short_bias,trailed,42316.1484,BANKNIFTY,41939.6484,5m
10,2023-01-12T09:50:00,42218.25,2023-01-12T10:40:00,41950.9492,aligned,bearish,LH_LL,1.459,181.62,trend_aligned,sell,short_bias,trailed,42342.75,BANKNIFTY,41969.25,5m
10,2023-01-12T12:55:00,42013.5,2023-01-12T13:45:00,41803.6016,aligned,bearish,LH_LL,1.432,144.53,trend_aligned,sell,short_bias,trailed,42114.4492,BANKNIFTY,41811.601599999995,5m
11,2023-01-12T14:10:00,41960.8516,2023-01-12T15:05:00,42114.4492,aligned,bearish,LH_LL,-0.4,-61.44,trend_aligned,sell,short_bias,stopped,42114.4492,BANKNIFTY,41653.6564,5m
4,2023-01-13T09:15:00,42006.1992,2023-01-13T09:35:00,42171.25,aligned,bearish,LH_LL,-0.4,-66.02,trend_aligned,sell,short_bias,stopped,42171.25,BANKNIFTY,41676.09760000001,5m
30,2023-01-13T10:20:00,42023.6992,2023-01-13T12:50:00,42202.75,aligned,bearish,LH_LL,-0.4,-71.62,trend_aligned,sell,short_bias,stopped,42202.75,BANKNIFTY,41665.59760000001,5m
21,2023-01-17T13:35:00,42039.25,2023-01-17T15:20:00,42276.6992,aligned,bearish,LH_LL,-0.4,-94.98,trend_aligned,sell,short_bias,stopped,42276.6992,BANKNIFTY,41564.351599999995,5m
48,2023-01-25T11:50:00,41781.75,2023-01-27T09:35:00,41016.6016,aligned,bearish,LH_LL,1.549,499.62,trend_aligned,sell,short_bias,trailed,42104.3516,BANKNIFTY,41136.5468,5m
17,2023-01-30T09:40:00,40448.3008,2023-01-30T11:05:00,40018.0508,aligned,bearish,LH_LL,1.11,374.45,trend_aligned,sell,short_bias,trailed,40785.5508,BANKNIFTY,39773.8008,5m
1,2023-01-30T14:35:00,39780.9492,2023-01-30T14:40:00,39942.8984,aligned,bearish,LH_LL,-0.4,-64.78,trend_aligned,sell,short_bias,stopped,39942.8984,BANKNIFTY,39457.05080000001,5m
31,2023-01-31T09:15:00,40271.25,2023-01-31T11:50:00,40620.6992,aligned,bearish,LH_LL,-0.4,-139.78,trend_aligned,sell,short_bias,stopped,40620.6992,BANKNIFTY,39572.351599999995,5m
4,2023-02-02T13:55:00,40255.6992,2023-02-02T14:15:00,40444.25,aligned,bearish,LH_LL,-0.4,-75.42,trend_aligned,sell,short_bias,stopped,40444.25,BANKNIFTY,39878.59760000001,5m
15,2023-02-17T14:15:00,41011.4492,2023-02-20T09:15:00,41200.25,aligned,bearish,LH_LL,-0.4,-75.52,trend_aligned,sell,short_bias,stopped,41200.25,BANKNIFTY,40633.84760000001,5m
2,2023-02-20T09:45:00,41197.75,2023-02-20T09:55:00,41259.8984,aligned,bearish,LH_LL,-0.4,-24.86,trend_aligned,sell,short_bias,stopped,41259.8984,BANKNIFTY,41073.4532,5m
18,2023-02-20T10:20:00,41213.6016,2023-02-20T11:50:00,41006.5,aligned,bearish,LH_LL,1.653,130.06,trend_aligned,sell,short_bias,trailed,41292.3008,BANKNIFTY,41056.20320000001,5m
10,2023-02-20T13:05:00,40929.3516,2023-02-20T13:55:00,40835.6016,aligned,bearish,LH_LL,0.905,111.33,trend_aligned,sell,short_bias,trailed,41052.3984,BANKNIFTY,40683.25800000001,5m
87,2023-02-20T14:50:00,40724.1992,2023-02-22T09:35:00,40473.3984,aligned,bearish,LH_LL,1.044,235.74,trend_aligned,sell,short_bias,trailed,40949.8984,BANKNIFTY,40272.80080000001,5m
13,2023-02-22T14:25:00,40081.0508,2023-02-23T09:15:00,39997.1992,aligned,bearish,LH_LL,1.096,74.13,trend_aligned,sell,short_bias,trailed,40148.6992,BANKNIFTY,39945.753999999986,5m
8,2023-02-23T09:50:00,39864.0,2023-02-23T10:30:00,40134.25,aligned,bearish,LH_LL,-0.4,-108.1,trend_aligned,sell,short_bias,stopped,40134.25,BANKNIFTY,39323.5,5m
55,2023-02-23T10:55:00,39882.3984,2023-02-24T09:15:00,40146.6484,aligned,bearish,LH_LL,-0.4,-105.7,trend_aligned,sell,short_bias,stopped,40146.6484,BANKNIFTY,39353.8984,5m
58,2023-02-24T09:40:00,40103.5508,2023-02-24T14:30:00,39886.8008,aligned,bearish,LH_LL,0.956,232.74,trend_aligned,sell,short_bias,trailed,40346.9492,BANKNIFTY,39616.753999999986,5m
7,2023-02-24T15:05:00,39954.8984,2023-02-27T09:25:00,39904.8516,aligned,bearish,LH_LL,0.785,85.09,trend_aligned,sell,short_bias,trailed,40063.3516,BANKNIFTY,39737.99199999999,5m
15,2023-02-27T09:55:00,39954.5,2023-02-27T11:10:00,40133.1016,aligned,bearish,LH_LL,-0.4,-71.44,trend_aligned,sell,short_bias,stopped,40133.1016,BANKNIFTY,39597.2968,5m
5,2023-03-13T15:20:00,39676.3008,2023-03-14T09:30:00,39587.1016,aligned,bearish,LH_LL,0.918,102.97,trend_aligned,sell,short_bias,trailed,39788.4492,BANKNIFTY,39452.003999999986,5m
9,2023-03-14T09:55:00,39613.8008,2023-03-14T10:40:00,39316.6016,aligned,bearish,LH_LL,1.383,210.02,trend_aligned,sell,short_bias,trailed,39765.6992,BANKNIFTY,39310.003999999986,5m
8,2023-03-14T12:40:00,39479.8008,2023-03-14T13:20:00,39310.75,aligned,bearish,LH_LL,0.97,177.33,trend_aligned,sell,short_bias,trailed,39662.6484,BANKNIFTY,39114.105599999995,5m
21,2023-03-14T13:45:00,39386.4492,2023-03-15T09:15:00,39662.6484,aligned,bearish,LH_LL,-0.4,-110.48,trend_aligned,sell,short_bias,stopped,39662.6484,BANKNIFTY,38834.05080000001,5m
33,2023-03-15T09:40:00,39697.25,2023-03-15T12:25:00,39525.5,aligned,bearish,LH_LL,0.923,196.2,trend_aligned,sell,short_bias,trailed,39909.75,BANKNIFTY,39272.25,5m
